ID,Location,Vessel Type,Flag,Gross Tonnage,Length (m),Port,Injury Type,Fatalities,Description,Weather,Damage,Date
f008ce00-2f5c-ed11-9561-0022481b5ab5,Coastal waters <= 12 nm,Service ship,MALTA,19000.0,150.0,,Traumatic amputations (Loss of body parts),0,A crewmember of a jack up construction vessel suffered a finger amputation,Clear,No damage,2022-10-01
76370afa-636d-ec11-8943-000d3a870428,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,64000.0,240.0,UNITED KINGDOM,Bone fractures,0,A ro-pax vessel crew member fractured their ankle whilst retrieving a heaving line.,Clear,No damage,2021-12-01
73782372-8894-ec11-b400-0022481a7d06,Open sea -> Outside EEZ,Cargo ship,UNITED KINGDOM,62000.0,190.0,,Wounds and superficial injuries,0,A vehicle carrier crew member sustained facial injuries after being struck,Unknown,No damage,2022-02-01
d3d59210-01e7-ec11-bb3c-000d3a0d2f84,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,5600.0,89.0,,"Dislocations, sprains and strains",0,Ro/Ro passenger ship crewmember sustained a finger injury while carrying food to the cafe.,Clear,No damage,2022-06-01
7bd9775d-6d71-ed11-81ac-0022481b5e4e,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,1.9,8.4,,Drowning and asphyxiation,0,A search and rescue vessel suffered a failure of directional control during a training exercise,Clear,No damage,2022-11-01
7bd9775d-6d71-ed11-81ac-0022481b5e4e,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,1.9,8.4,,Wounds and superficial injuries,0,A search and rescue vessel suffered a failure of directional control during a training exercise,Clear,No damage,2022-11-01
553df89e-beeb-ec11-bb3c-000d3a0d2f84,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,CYPRUS,"Dislocations, sprains and strains",0,Cruise ship crewmember injured their shoulder after a handrail detached whilst carrying out cleaning.,Clear,No damage,2022-06-01
9641fda4-baf3-ec11-bb3c-0022481b19c1,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,120.0,23.0,,Wounds and superficial injuries,0,Fishing vessel crewmember sustained minor injuries,Clear,No damage,2022-06-01
68cfa73c-9985-ec11-8d21-0022481af7b9,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,34.0,13.0,UNITED KINGDOM,Drowning and asphyxiation,0,A fishing vessel crew member went overboard and swam ashore,Clear,No damage,2022-02-01
10cf2905-43db-ec11-bb3c-0022481ac6d2,Open sea -> Outside EEZ,Cargo ship,UNITED KINGDOM,23000.0,190.0,,Wounds and superficial injuries,0,Roro-cargo vessel crew member suffered an eye injury after an object penetrated the eye,Unknown,No damage,2022-05-01
1f6c08c7-c67b-ed11-81ad-0022481b5fc8,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,77000.0,260.0,,Drowning and asphyxiation,0,Cruise ship passenger fell overboard resulting in a fatality,Overcast,No damage,2022-12-01
2bc10aac-d63f-ed11-bba2-0022481b5108,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,2000.0,60.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A platform supply vessel crew member fell overboard,Unknown,Minor damage (less than material damage),2022-09-01
5313277f-f54a-ed11-bba1-0022481b5a3b,Internal waters -> Port area,Service ship,UNITED KINGDOM,3600.0,84.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,Buoy-Laying vessel crewmember injured their leg while adjusting ship's gangway due to rising tide.,Clear,No damage,2022-10-01
52f1d001-dfe7-ec11-bb3c-000d3a0d2d0f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,64000.0,240.0,,Bone fractures,0,Ro-Ro Passenger Vessel Passenger Broke their Hip Falling Out of Bed,Unknown,No damage,2022-06-01
02a038b7-d177-ed11-81ac-0022481b5108,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,33.0,17.0,UNITED KINGDOM,Bone fractures,0,Sailing vessel crew injured their chest after falling through a hatch.,Unknown,No damage,2022-11-01
60efba80-49ee-ec11-bb3c-000d3a0d2897,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.99,4.9,UNITED KINGDOM,"Dislocations, sprains and strains",0,Sailing club open motor launch vessel crewmember suffered a shoulder injury whilst securing it to a mooring.,Clear,No damage,2022-05-01
00c2b684-f434-ed11-9db1-0022481b5108,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,SPAIN,"Dislocations, sprains and strains",0,Cruise ship crewmember sprained their ankle whilst descending the stairs,Unknown,No damage,2022-09-01
a08e6c79-017d-ec11-8d21-00224800e907,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,3000.0,85.0,UNITED KINGDOM,Other specified injuries not included under other headings,0,A ro-pax vessel crew member was struck by a vehicle on the deck,Clear,No damage,2022-01-01
d8913b65-411d-ed11-b83d-0022481b1890,Internal waters -> Port area,Service ship,UNITED KINGDOM,4600.0,86.0,UNITED KINGDOM,Bone fractures,0,"See MAIB investigation report, when available",Rain,No damage,2022-08-01
13d48fba-3376-ed11-81ac-0022481b50d1,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,230.0,24.0,UNITED KINGDOM,Wounds and superficial injuries,0,Container ship's crew used a weighted heaving line which hit a crewmember on a tug vessel.,Unknown,No damage,2022-12-01
362c6b6b-117a-ed11-81ad-0022481b5ab5,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,20.0,12.0,,Wounds and superficial injuries,0,Pilot onboard a pilot vessel got winded by a handrail in a heavy swell whilst attempting an embarkation.,Unknown,No damage,2022-12-01
7c040338-11f2-ec11-bb3c-0022481b1690,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,8700.0,110.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,3 elderly passangers on board ro-ro passanger vessel were seriously injured in rough weather,Overcast,No damage,2022-06-01
7c040338-11f2-ec11-bb3c-0022481b1690,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,8700.0,110.0,,Bone fractures,0,3 elderly passangers on board ro-ro passanger vessel were seriously injured in rough weather,Overcast,No damage,2022-06-01
ec3d6581-7c28-ed11-9db1-0022481b1890,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,4.9,,Drowning and asphyxiation,1,A recreational motor vessel with 2 POB sank with one loss of life,Overcast,Loss of ship -> Actual loss,2022-08-01
2db0b2b9-e87d-ec11-8d21-00224800d97a,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,4.9,4.9,,Drowning and asphyxiation,0,An angling vessel crewmember fell overboard and was recovered by another vessel.,Unknown,No damage,2022-01-01
12c4620b-c614-ed11-b83e-0022481b14f2,Inland waters -> Lake,Service ship,UNITED KINGDOM,3.4,8.4,,Bone fractures,0,Lifeboat volunteer injured their hand during rescue operation,Clear,No damage,2022-08-01
3316a6c6-2b46-ed11-bba2-0022481b5519,Internal waters -> Port area,Cargo ship,BAHAMAS,8400.0,120.0,UNITED KINGDOM,Traumatic amputations (Loss of body parts),0,A chemical/products tanker crewmember sustained an amputated thumb,Unknown,No damage,2022-10-01
3900f705-1f4e-ed11-bba2-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,30000.0,200.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,Ro/Ro passenger vessel crewmember suffered a minor back and head injury after tripping and striking head on a navigation console.,Clear,No damage,2022-10-01
c5dea584-cb4e-ed11-bba2-0022481b5e4e,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Cruise ship passenger went over on their ankle on the dancefloor and fractured it.,Clear,No damage,2022-10-01
d9795c79-0be7-ec11-bb3c-000d3a0d2f84,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,5200.0,94.0,UNITED KINGDOM,Unknown or unspecified,0,Ro/Ro passenger vessel crewmember suffered a foot injury after a car ran over it on the vehicle deck.,Clear,No damage,2022-06-01
3f35dd68-cf38-ed11-9db0-0022481b50d1,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A cruise ship passenger fell resulting in a serious injury,Clear,No damage,2022-09-01
b91f3228-8bcc-ec11-a7b6-0022481a81f8,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,140.0,26.0,,Multiple injuries,0,A workboat crew member was pinned under an anchor fluke from another vessel,Unknown,No damage,2022-05-01
f89088b4-34e7-ec11-bb3c-000d3a0d2f84,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.45,5.1,,Drowning and asphyxiation,0,"See MAIB investigation report, when available",Unknown,No damage,2022-06-01
d45192b8-002a-ed11-9db2-0022481b1690,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,5.9,,Drowning and asphyxiation,0,Sailing Vessel skipper fell overboard and self recovered.,Unknown,No damage,2022-08-01
240cdb02-b07f-ed11-81ad-0022481b5ab5,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,180000.0,340.0,UNITED KINGDOM,Bone fractures,0,Cruise ship passenger fell and fractured their wrist in their cabin.,Rain,No damage,2022-12-01
3394092c-6724-ed11-9db2-0022481b11f3,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger fractured their ankle whilst playing sports onboard,Clear,No damage,2022-08-01
85e03d18-c990-ec11-b400-000d3a874c7b,Internal waters -> Port area,Cargo ship,PANAMA,210000.0,390.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),1,Investigated by another state,Overcast,No damage,2022-02-01
7a451fff-8198-ec11-b400-0022480057b8,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,180000.0,340.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,A cruise ship passenger missed a step and fell resulting in a head injury,Overcast,No damage,2022-02-01
bdbc9048-8bc4-ec11-a7b5-000d3a0cf57d,Coastal waters <= 12 nm,Inland waterway vessel,JERSEY,210.0,26.0,,,0,Tug crew member fell overboard resulting in no injuries,Clear,No damage,2022-04-01
d9f5ee17-3884-ec11-8d21-0022481afb4c,Inland waters -> River,Service ship,UNITED KINGDOM,85.0,22.0,,"Dislocations, sprains and strains",0,A tug crew member stepped on chalk debris whilst the vessel was towing a barge resulting in an ankle injury,Clear,No damage,2022-01-01
8d5df259-5e07-ed11-82e5-0022481b1ca6,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,2.9,UNITED KINGDOM,Drowning and asphyxiation,1,Paddleboarder died after being trapped under a pontoon.,Clear,No damage,2022-07-01
3f6d1df7-43af-ec11-983f-0022481b49ce,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,0.0,,"Effects of temperature extremes, light and radiation",1,Inflatable kayak capsized resulting in two persons ending up in the water with one confirmed as deceased,Unknown,No damage,2022-03-01
3f6d1df7-43af-ec11-983f-0022481b49ce,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,1,Inflatable kayak capsized resulting in two persons ending up in the water with one confirmed as deceased,Unknown,No damage,2022-03-01
76bef1da-6e66-ed11-9561-0022481b5519,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,AUSTRALIA,Bone fractures,0,A cruise ship passenger suffered an ankle fracture,Rain,No damage,2022-11-01
775fd1e3-5d67-ed11-9561-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,30000.0,200.0,UNITED KINGDOM,Bone fractures,0,A ro-pax crew member sustained a serious injury,Overcast,No damage,2022-11-01
c129cb23-e464-ed11-9561-0022481b5e4e,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,72.0,23.0,,Multiple injuries,0,Sailing vessel passenger was fatally struck by hydraulic main sheet.,Clear,Minor damage (less than material damage),2022-11-01
1fc465f4-dc81-ed11-81ad-0022481b5e4e,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,220.0,23.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Fishing vessel crewmember sustained a head injury from a falling fish box during unloading operations.,Unknown,No damage,2022-12-01
865d16f6-a4c0-ec11-983e-0022481b946a,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,64000.0,240.0,NETHERLANDS,Bone fractures,0,Ro/Ro passenger crewmember fractured their ankle during MES training.,Clear,No damage,2022-04-01
d2004283-f2fd-ec11-82e6-0022481b19c1,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,11.0,,Bone fractures,0,A charter fishing vessel passenger fell and later died,Clear,No damage,2022-07-01
a40a3251-de38-ed11-9db0-0022481b5fc8,Internal waters -> Port area,Passenger ship,ISLE OF MAN,12000.0,120.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,A crew member on board a Ro-Pax vessel tore their hamstring after a fall,Clear,No damage,2022-09-01
387ee7d3-0440-ed11-bba2-0022481b5108,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,5.9,UNITED KINGDOM,Drowning and asphyxiation,0,"A sailing dinghy capsized, the two crew were unable to right the dinghy and had to be rescued",Unknown,No damage,2022-09-01
7b89870c-416b-ed11-81ac-0022481b5fc8,Open sea -> Outside EEZ,Recreational craft,UNITED KINGDOM,37.0,21.0,,Bone fractures,0,A sailing yacht taking part in a race lost control of rigging injuring two crewmembers,Overcast,No damage,2022-11-01
7b89870c-416b-ed11-81ac-0022481b5fc8,Open sea -> Outside EEZ,Recreational craft,UNITED KINGDOM,37.0,21.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A sailing yacht taking part in a race lost control of rigging injuring two crewmembers,Overcast,No damage,2022-11-01
44614f0d-5587-ed11-81ad-0022481b5a3b,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A cruise ship crewmember fell down a staircase and fractured the back of their hand,Clear,No damage,2022-12-01
b994b389-a723-ed11-9db2-0022481b11f3,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A RIB was towing an inflatable that the passenger came out of and sustained a back injury,Unknown,No damage,2022-08-01
dd599914-e59a-ec11-b400-002248009512,Internal waters -> Port area,Cargo ship,MALTA,23000.0,180.0,UNITED KINGDOM,Unknown or unspecified,0,"A cargo vessel's mooring line parted, injuring a crew member's leg",Clear,Minor damage (less than material damage),2022-03-01
94527c75-e122-ed11-9db2-0022481b11f3,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,20.0,16.0,,Wounds and superficial injuries,0,A passenger vessel passenger fell after getting up from a seat,Clear,No damage,2022-08-01
97cf3b5a-06e0-ec11-bb3d-000d3a0cb01d,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,230.0,24.0,DENMARK,Drowning and asphyxiation,1,Investigated by another state,Clear,No damage,2022-05-01
ebaaf4ce-94e5-ec11-bb3c-000d3a0d2721,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,Cruise ship passenger tripped on door sill and fell resulting in fractured hip and leg,Clear,No damage,2022-06-01
919e271e-c71f-ed11-b83d-0022481b1890,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship passenger tripped and broke their arm,Clear,No damage,2022-08-01
2df8c5bd-7054-ed11-9562-0022481b5ab5,Internal waters -> Port area,Cargo ship,LIBERIA,65000.0,260.0,UNITED KINGDOM,Bone fractures,0,Bulk carrier crewmember suffered a hand crush injury while preparing a pilot ladder.,Unknown,No damage,2022-10-01
780a38e2-14ee-ec11-bb3c-000d3a0d2897,Inland waters -> River,Recreational craft,UNITED KINGDOM,4.9,10.0,,Bone fractures,0,Hire cruiser passenger fell over onboard and broke their arm.,Unknown,No damage,2022-06-01
7f0c9e34-3760-ed11-9562-0022481b5dcf,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,UNITED STATES - US,Bone fractures,0,Cruise ship passenger slipped and fell entering the spa resulting in a fractured femur.,Clear,No damage,2022-11-01
83e001ce-1ebb-ec11-983f-0022481bed3b,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,3500.0,83.0,,Bone fractures,0,Offshore supply ship crewmember broke their toe after striking their foot on their bunk.,Clear,No damage,2022-04-01
b6738b79-d243-ed11-bba2-0022481b5a3b,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,3400.0,80.0,,Wounds and superficial injuries,0,A pelagic trawler crewmember sustained a laceration to the hand,Unknown,No damage,2022-10-01
fafb1b5d-5d72-ed11-81ac-0022481b5519,Internal waters -> Port area,Cargo ship,CYPRUS,3000.0,88.0,UNITED KINGDOM,Wounds and superficial injuries,0,A pilot involved in berthing a cement carrier slipped on the deck and sustained minor injuries,Overcast,No damage,2022-11-01
e0e8e1e4-4c75-ed11-81ac-0022481b5a3b,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship passenger slipped and fell on open deck resulting in a fractured wrist.,Overcast,No damage,2022-12-01
d0bb58ca-9be8-ec11-bb3c-000d3a0d2f84,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,110000.0,320.0,"KOREA, REPUBLIC OF","Dislocations, sprains and strains",0,Container ship crew member sustained injury to knee when lifting,Overcast,No damage,2022-06-01
b23575ab-4fb6-ec11-983f-00224800a465,Coastal waters <= 12 nm,Cargo ship,"KOREA, REPUBLIC OF",71000.0,220.0,,"Dislocations, sprains and strains",0,A pilot fell off a ladder onto pilot vessel whilst embarking a vessel,Clear,No damage,2022-03-01
60521667-027b-ed11-81ad-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,4100.0,93.0,UNITED KINGDOM,Bone fractures,0,Ro-pax ferry crew member tripped on door frame and fractured ankle,Overcast,No damage,2022-11-01
91c2cae6-d1d1-ec11-a7b5-000d3a0d05c7,Coastal waters <= 12 nm,Cargo ship,ISLE OF MAN,2500.0,88.0,,Bone fractures,0,A pilot boarding a general cargo vessel slipped and fell 3m to the deck below,Clear,No damage,2022-05-01
03b28f67-a311-ed11-b83e-0022481b14f2,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship passenger fractured their ankle,Clear,No damage,2022-07-01
01b56ecd-3c55-ed11-9562-0022481b50d1,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,21.0,13.0,,Wounds and superficial injuries,0,Fishing vessel crewmember suffered a knife injury to their foot.,Unknown,No damage,2022-10-01
b365354c-9a4f-ed11-bba2-0022481b5108,Inland waters -> River,Service ship,UNITED KINGDOM,4100.0,97.0,,Bone fractures,0,A dredger crew member was injured when swinging out the lifeboat.,Clear,No damage,2022-10-01
dbdd10ff-e922-ed11-9db2-0022481b11f3,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,0.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,River cruiser collided with a rental canoe resulting in 2 MOB,Clear,No damage,2022-08-01
7737bec8-5424-ed11-9db2-0022481b19c1,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.17,3.8,,Other specified injuries not included under other headings,0,A search and rescue vessel crew member stood up as the craft made a turn and went overboard,Clear,No damage,2022-08-01
eeba35a8-e29e-ec11-b400-000d3a0d0d86,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.4,4.9,,Drowning and asphyxiation,0,A search and rescue vessel capsized in the surf resulting in two crew in the water,Clear,No damage,2022-03-01
13bd0c09-fc0b-ed11-b83d-0022481b1890,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,UNITED KINGDOM,Bone fractures,0,"Cruise ship passenger fell whilst descending the stairway, resulting in a fractured hip",Unknown,No damage,2022-07-01
5f1f3c26-d279-ec11-8d21-0022481b4646,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,180000.0,340.0,UNITED KINGDOM,Bone fractures,0,A cruise ship passenger fell down stairs and fractured their shoulder,Overcast,No damage,2022-01-01
85fd8bf6-763e-ed11-bba2-0022481b5dcf,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,6.9,,Drowning and asphyxiation,0,A crew member fell overboard from a yacht and was recovered by a police vessel,Unknown,No damage,2022-09-01
64a4468c-dc3f-ed11-bba2-0022481b5108,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,8700.0,110.0,UNITED KINGDOM,Bone fractures,0,Ro-pax ferry crew member's hand became trapped during lifeboat operations trapping resulting in serious injury,Clear,No damage,2022-09-01
f9f6fbe6-33a1-ec11-b400-000d3a0d0427,Internal waters -> Port area,Cargo ship,VANUATU,1400.0,81.0,UNITED KINGDOM,Wounds and superficial injuries,0,General cargo vessel crew member fell from height sustaining an injury,Unknown,No damage,2022-03-01
b5095958-ad69-ed11-81ac-0022481b5fc8,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger fell and fractured their shoulder,Overcast,No damage,2022-11-01
95b135d7-66e6-ec11-bb3c-000d3a0d2721,Internal waters -> Port area,Service ship,UNITED KINGDOM,23.0,15.0,NETHERLANDS,Bone fractures,0,Offshore crew transfer vessel crew member fractured ribs  after falling into a open void whilst washing windows,Clear,No damage,2022-06-01
fa835c5b-8f77-ec11-8d21-0022481b48b9,Open sea -> Within EEZ,Cargo ship,UNITED KINGDOM,62000.0,190.0,,"Dislocations, sprains and strains",0,A ro-ro cargo vessel crew member slipped on the stairway and fractured their foot.,Unknown,No damage,2022-01-01
852ae7f3-86a0-ec11-b400-000d3a0d0427,Internal waters -> Port area,Navy ship,UNITED KINGDOM,4900.0,130.0,UNITED KINGDOM,Drowning and asphyxiation,0,A port tender was alongside transferring passengers to a vessel when one person fell in the water,Rain,No damage,2022-03-01
bceca0a4-167d-ec11-8d21-00224800e907,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,230.0,23.0,,Wounds and superficial injuries,0,A fishing vessel crewmember sustained a finger injury whilst operating the trawl door.,Unknown,No damage,2022-01-01
2d2159cb-a13d-ed11-bba2-0022481b5e4e,Coastal waters <= 12 nm,Cargo ship,MALTA,5000.0,120.0,,Not available - PCF,1,Not available Under Permanent Cooperation Framework (PCF),Clear,No damage,2022-09-01
e62b1b8f-5d49-ed11-bba1-0022481b5108,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,Cruise ship crewmember suffered a carpal bone contusion after trapping hand in a fire screen door.,Overcast,No damage,2022-10-01
59e40f67-11c2-ec11-983e-0022481b9298,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,140.0,18.0,,Wounds and superficial injuries,0,Fishing vessel crewman sustained a facial injury whilst hauling gear and was taken into the care of the ambulance service.,Unknown,No damage,2022-04-01
7f264c6c-02dc-ec11-bb3c-0022481ac268,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,100000.0,280.0,ITALY,"Dislocations, sprains and strains",0,A contractor on a cruise ship injured their shoulder after falling from a ladder.,Clear,No damage,2022-05-01
e106c830-dbd5-ec11-a7b5-0022481a9e35,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,6500.0,110.0,NETHERLANDS,"Burns, scalds and frostbites",0,A fishing vessel crewmember suffered burns whilst operating a high pressure washer.,Clear,No damage,2022-05-01
a8c23a60-cef3-ec11-bb3c-0022481b19c1,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,0,Sailing Dingy with two person's onboard capsized,Unknown,No damage,2022-06-01
595ed56e-ce4b-ed11-bba1-0022481b5519,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Bone fractures,0,Yacht crewmember broke their leg and ankle after falling during mooring operations.,Clear,No damage,2022-10-01
e9d820cd-b817-ed11-b83f-0022481b1ca6,Internal waters -> Port area,Service ship,UNITED KINGDOM,16.0,13.0,UNITED KINGDOM,Bone fractures,0,Pilot vessel crewmember sustained an ankle injury while boarding a pilot boat.,Clear,No damage,2022-07-01
f2e7a38a-7cb5-ec11-983f-00224800a465,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,11000.0,120.0,,Wounds and superficial injuries,0,A ro-pax vessel passenger injured their hand after falling off chair in heavy weather,Overcast,No damage,2022-03-01
f76f0540-964b-ed11-bba1-0022481b5519,Inland waters -> Lake,Inland waterway vessel,UNITED KINGDOM,43.0,20.0,,Wounds and superficial injuries,0,A passenger on a tour boat slipped and fell on stairs resulting in a minor head injury.,Rain,No damage,2022-10-01
d7eae2a8-2059-ed11-9562-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,UNITED KINGDOM,Bone fractures,0,A cruise ship crewmember fractured their arm whilst provisioning,Unknown,No damage,2022-10-01
5b988bb6-1d76-ed11-81ac-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,NEW ZEALAND,Bone fractures,0,Cruise ship crew member trapped their finger in a door resulting in a fracture.,Clear,No damage,2022-12-01
ed25e223-9b7b-ed11-81ad-0022481b50d1,Coastal waters <= 12 nm,Recreational craft,,0.0,7.3,,Drowning and asphyxiation,0,"See MAIB investigation report, when available",Unknown,Loss of ship -> Actual loss,2022-12-01
ee14ee0f-82b5-ec11-983f-00224800a465,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Bone fractures,0,"Sailing yacht crew member fell on board while berthed, sustaining a suspected broken ankle",Unknown,No damage,2022-04-01
37012964-0388-ec11-93b0-002248006a66,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,180.0,31.0,,"Dislocations, sprains and strains",0,A fishing vessel crew member injured knee after being hit by a wave on deck,Overcast,No damage,2022-02-01
bb9ae8fc-4e95-ec11-b400-0022481aa47f,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,1.5,6.3,UNITED KINGDOM,Bone fractures,0,A fishing vessel crew member fell over resulting in an injury to their shoulder,Unknown,No damage,2022-02-01
c355eaac-d3e7-ec11-bb3c-000d3a0d2d0f,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,140.0,27.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Service Vessel Crew Member Sustained Head Injury,Clear,No damage,2022-06-01
7e8896ef-23f6-ec11-82e6-0022481b1ca6,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,350.0,34.0,,Wounds and superficial injuries,0,A fishing vessel crew member caught their hand between the vessel and a hook connected to gear,Overcast,No damage,2022-06-01
25193329-8a23-ed11-9db2-0022481b11f3,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Traumatic amputations (Loss of body parts),0,A cruise ship crew member sustained a finger crush injury,Clear,No damage,2022-08-01
3cf96236-5487-ed11-81ad-0022481b5a3b,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,Cruise ship passenger tripped over a chair leg resulting in a fractured femur.,Clear,No damage,2022-12-01
4c19227e-e23f-ed11-bba2-0022481b5108,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,11.0,,Bone fractures,0,A hire boat customer slipped and fell whilst disembarking from the vessel,Clear,No damage,2022-09-01
48f29603-cf77-ed11-81ac-0022481b5108,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,"Dislocations, sprains and strains",0,Cruise ship crewmember suffered a torn bicep while lifting a tray in the dining room.,Clear,No damage,2022-11-01
09fc4a28-0ba9-ec11-9840-0022481ac7c1,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship crew member fell on a wet floor and fractured their wrist.,Clear,No damage,2022-03-01
